514,583,423,1586
514,583,423,1585
514,583,423,1585
514,583,423,1586
514,583,423,1586
514,583,424,1586
514,583,424,1586
514,583,423,1586
514,583,424,1586
514,583,424,1587
515,584,424,1589
515,584,425,1590
515,584,425,1591
516,585,425,1592
516,585,425,1593
516,585,426,1593
517,586,426,1595
517,586,426,1595
517,586,426,1595
517,586,426,1595
517,586,426,1595
516,586,426,1594
516,585,426,1593
516,585,425,1592
515,585,425,1591
515,585,425,1591
515,584,425,1590
515,584,425,1590
515,584,425,1590
515,584,425,1590
515,584,425,1590
515,584,425,1590
515,584,425,1589
514,584,425,1589
514,584,425,1589
514,584,425,1589
514,584,425,1589
515,584,425,1590
514,584,425,1589
514,584,425,1589
515,584,425,1590
515,585,425,1591
515,585,425,1592
515,585,425,1592
516,585,426,1593
516,586,426,1594
516,586,426,1594
516,585,426,1593
515,585,425,1592
515,584,425,1590
514,583,424,1587
513,583,423,1585
513,582,423,1585
514,583,424,1586
515,584,424,1589
515,584,425,1590
515,585,425,1591
515,585,425,1591
515,584,425,1589
514,584,424,1588
514,584,424,1588
514,583,424,1587
514,583,424,1587
514,583,424,1588
514,583,424,1588
514,583,424,1587
514,582,423,1586
512,581,422,1581
512,580,421,1579
512,580,421,1579
512,580,421,1580
512,580,421,1579
512,580,421,1580
512,580,422,1580
512,580,421,1580
512,580,421,1580
512,580,421,1579
512,580,421,1579
512,581,422,1580
512,581,422,1580
512,581,422,1581
513,582,422,1582
513,582,423,1584
515,584,424,1588
515,585,425,1591
516,585,425,1592
517,586,426,1594
517,587,426,1596
518,587,427,1598
518,587,427,1597
517,586,426,1595
516,585,425,1593
515,585,425,1591
515,584,425,1590
515,584,424,1589
514,583,424,1587
513,583,423,1585
513,582,423,1583
512,581,422,1582
512,581,422,1581
