92,101,81,119,128,107
89,99,82,116,125,104
90,97,80,115,123,103
92,101,85,115,124,104
92,101,85,115,125,104
93,97,80,115,125,104
90,97,80,115,125,103
93,97,80,116,125,104
94,97,80,115,125,103
95,101,82,121,131,108
95,99,82,122,132,109
93,104,94,128,138,115
96,113,85,130,140,116
147,127,115,146,158,131
120,129,112,145,156,130
110,129,101,145,157,131
167,181,129,156,168,141
123,188,116,156,168,141
180,188,126,156,168,141
123,134,112,156,168,141
169,132,163,162,174,145
181,183,124,163,176,147
183,210,119,170,183,154
183,186,177,170,183,154
211,208,182,171,182,156
183,186,177,170,181,154
183,186,119,170,182,154
183,186,177,170,181,154
171,207,131,170,181,154
171,207,131,170,182,154
171,207,129,170,182,154
171,207,133,170,182,154
171,200,131,170,181,154
171,184,135,170,181,154
171,184,177,170,181,154
198,207,138,170,181,154
171,207,133,170,182,154
208,203,135,171,183,155
208,193,135,171,183,154
196,193,177,171,183,154
204,205,178,166,177,149
204,179,124,164,176,148
164,214,110,161,173,145
178,202,126,171,184,155
165,179,184,170,183,153
204,179,184,171,183,154
165,179,184,171,184,154
181,179,133,170,182,153
201,179,131,170,182,152
158,179,179,170,182,153
204,179,178,170,183,153
204,205,184,170,183,153
165,179,157,170,183,153
165,179,178,170,183,153
217,231,200,192,205,173
231,255,207,203,216,184
238,255,213,214,227,195
255,255,235,247,253,230
255,255,232,199,204,185
255,255,22,151,155,140
255,255,22,154,158,143
255,255,239,200,204,186
255,255,237,211,215,196
255,255,240,219,224,205
255,255,242,249,254,233
255,255,232,245,252,227
243,255,225,233,245,214
255,255,219,234,246,215
255,255,219,234,245,215
255,255,228,235,246,216
255,255,230,232,244,213
247,255,223,225,238,206
247,255,223,226,239,206
242,255,228,229,241,210
238,255,219,217,231,198
226,238,206,196,211,177
209,224,175,178,192,160
216,229,199,186,200,168
217,228,201,189,203,171
225,229,205,191,206,172
235,255,216,213,227,193
231,255,220,212,226,193
235,255,207,211,226,192
233,255,206,206,220,187
232,255,205,205,220,186
228,243,204,203,218,184
233,255,205,208,222,189
235,255,207,217,231,198
239,255,223,218,232,198
239,255,223,218,232,199
235,255,214,218,232,199
235,255,223,218,232,199
235,255,214,218,232,199
235,255,223,218,232,199
235,255,214,218,232,198
235,255,214,218,232,199
235,255,214,218,232,199
239,255,214,218,232,199
235,255,214,218,233,199
235,255,212,218,233,199
255,255,255,254,254,254
255,255,255,254,254,254
255,255,255,254,254,254
255,255,255,254,254,254
255,255,255,253,254,254
255,255,255,254,254,254
255,255,255,254,254,254
238,255,216,236,251,213
238,255,214,236,251,213
240,255,216,236,251,214
237,255,215,236,251,214
238,255,219,236,252,214
238,255,218,236,252,214
237,255,219,237,252,215
237,255,219,237,252,215
237,255,219,236,252,215
237,255,219,237,252,215
237,255,219,236,252,215
237,255,219,236,251,214
237,255,219,236,251,214
237,255,219,236,251,214
237,255,219,236,251,213
237,255,219,236,251,214
237,255,219,235,251,213
237,255,219,236,251,213
237,255,219,236,251,213
237,255,219,235,251,213
237,255,219,236,251,213
237,255,219,235,251,213
237,255,219,235,251,213
237,255,219,236,251,213
237,255,219,235,251,213
237,255,219,235,251,214
237,255,219,235,251,213
237,255,219,236,251,214
237,255,219,235,251,213
237,255,219,235,251,213
237,255,219,236,251,213
237,255,219,236,251,213
240,255,219,236,251,214
26,30,22,29,33,24
0,1,0,0,1,0
0,1,0,0,1,0
237,255,215,233,250,211
236,255,214,233,249,210
236,255,212,233,249,210
238,255,212,233,249,210
238,255,212,233,250,211
236,255,214,233,249,210
236,255,214,233,250,210
237,255,219,233,250,210
238,255,212,233,250,210
238,255,214,233,249,210
240,255,214,233,249,210
240,255,216,232,249,209
238,255,216,233,249,209
238,255,216,233,249,210
238,255,210,232,249,209
164,183,145,184,198,162
174,181,145,187,200,164
174,182,149,186,200,164
174,183,145,186,200,163
174,183,149,186,200,164
174,183,149,186,200,163
238,255,216,234,249,210
236,255,212,234,250,210
240,255,216,233,249,209
238,255,216,232,249,209
238,255,214,233,249,210
238,255,216,233,249,209
240,255,216,233,249,209
237,255,216,233,249,209
240,255,216,233,249,209
238,255,212,233,249,210
238,255,212,233,249,210
237,255,212,233,249,210
237,255,216,233,249,210
237,255,216,233,249,210
237,255,212,233,250,210
237,255,216,233,250,210
237,255,219,233,250,211
237,255,211,233,250,211
236,255,212,234,250,211
236,255,212,234,250,211
236,255,214,234,250,211
236,255,212,234,250,211
236,255,214,234,250,210
236,255,214,234,250,211
229,255,203,226,248,204
229,255,203,225,248,203
233,255,207,226,248,204
233,255,203,226,248,204
227,255,204,226,248,204
227,255,204,226,248,204
227,255,204,226,248,204
229,255,207,226,248,204
229,255,203,226,248,204
229,255,207,228,250,206
233,255,210,218,239,195
173,255,150,198,218,175
172,188,148,181,200,159
172,186,148,183,202,162
174,188,149,183,202,161
174,188,147,184,203,162
174,188,147,185,204,163
174,188,151,185,204,163
174,188,147,185,204,163
174,255,147,185,205,164
174,255,151,186,205,164
174,255,151,186,205,164
174,255,149,186,205,164
174,255,151,185,204,163
174,255,151,186,205,164
174,255,147,185,204,163
174,255,149,186,205,164
174,255,148,195,214,173
232,255,210,208,228,185
236,255,211,215,235,192
236,255,212,227,248,204
234,255,210,230,250,207
236,255,212,231,251,208
236,255,214,231,252,209
236,255,215,231,252,210
238,255,215,232,252,210
236,255,215,231,252,210
234,255,215,232,252,210
234,255,215,231,252,210
234,255,215,231,252,210
237,255,216,232,252,210
237,255,216,231,252,210
237,255,214,232,252,210
237,255,216,231,252,210
237,255,214,231,252,210
237,255,216,232,252,210
237,255,214,232,252,210
237,255,214,232,252,210
237,255,216,233,253,211
236,255,217,235,253,214
240,255,219,237,254,215
243,255,214,236,254,215
246,255,216,236,254,215
243,255,216,236,254,215
240,255,219,236,254,215
236,255,216,236,254,215
243,255,219,237,254,216
241,255,219,237,254,216
238,255,218,237,254,216
243,255,219,237,254,216
238,255,219,236,254,214
238,255,219,236,254,215
238,255,219,236,254,214
240,255,218,236,254,214
236,255,216,235,253,213
238,255,210,233,252,210
231,255,210,225,247,202
231,255,204,224,247,202
231,255,204,224,246,201
231,255,203,223,246,200
226,255,203,221,243,199
226,247,201,219,241,196
226,247,201,218,240,196
224,247,201,217,239,194
222,245,201,216,238,193
222,244,198,215,237,192
222,244,198,215,238,192
223,244,201,216,238,193
226,247,201,216,238,193
223,247,201,215,237,192
224,247,201,216,239,194
224,247,201,216,238,193
222,244,198,216,238,193
222,247,198,216,238,193
223,247,198,215,238,192
223,244,198,215,238,192
224,245,198,216,239,194
224,247,201,216,238,194
172,176,141,178,196,157
55,61,47,54,60,47
60,64,53,61,67,53
62,70,55,67,73,59
58,68,55,64,71,56
62,69,52,62,68,54
62,64,52,62,68,54
62,64,52,62,68,54
62,68,52,62,68,54
62,64,50,62,68,54
57,63,52,58,64,51
55,61,47,55,61,47
231,255,203,226,248,203
231,255,203,226,248,203
231,255,203,226,248,203
231,255,203,226,248,203
