"[0.325367934, 0.549562174, 0.125069892, 0.316590403, 0.552327294, 0.131082303, 0.340601434, 0.496970823, 0.162427743, 0.230646304, 0.674498959, 0.094854737, 0.404955566, 0.441357797, 0.153686637]",[[1.69202735e-06 9.99998212e-01 1.01387634e-07]]
"[0.363646191, 0.05357212, 0.582781689, 0.387450142, 0.022098326, 0.590451533, 0.470418187, 0.095637208, 0.433944604, 0.233451872, 0.248419231, 0.518128897, 0.309510471, 0.100113868, 0.590375661]",[[9.9999988e-01 1.3322956e-07 3.6003748e-08]]
"[0.412821549, 0.240270311, 0.34690814, 0.47376371, 0.083849109, 0.442387181, 0.476996386, 0.042415954, 0.48058766, 0.64017596, 0.215863847, 0.143960193, 0.696470077, 0.001488438, 0.302041484]",[[2.6485932e-07 3.0362773e-05 9.9996936e-01]]
"[0.322222935, 0.106270295, 0.57150677, 0.306516779, 0.024510988, 0.668972234, 0.398457113, 0.129808646, 0.471734241, 0.298992319, 0.102468094, 0.598539588, 0.477228914, 0.078241746, 0.44452934]",[[1.0000000e+00 4.9972815e-08 3.4154571e-08]]
"[0.461602342, 0.220763714, 0.317633944, 0.467878272, 0.19212971, 0.339992018, 0.552750118, 0.107630933, 0.339618948, 0.644301531, 0.010229279, 0.34546919, 0.609029355, 0.08578563, 0.305185014]",[[7.877210e-09 5.471671e-06 9.999945e-01]]
"[0.376088467, 0.095166585, 0.528744948, 0.309565045, 0.146627363, 0.543807591, 0.306093558, 9.27e-05, 0.6938137, 0.299377898, 0.004058689, 0.696563413, 0.347978501, 0.008462074, 0.643559424]",[[1.0000000e+00 2.7245137e-09 3.0331659e-09]]
"[0.509907801, 0.470426748, 0.019665451, 0.311677384, 0.527114055, 0.161208561, 0.369441723, 0.420288304, 0.210269973, 0.287552048, 0.577571297, 0.134876655, 0.322167564, 0.547748256, 0.13008418]",[[8.3493899e-07 9.9999869e-01 4.4527783e-07]]
"[0.31762137, 0.670424989, 0.011953641, 0.308911101, 0.686229545, 0.004859354, 0.336333421, 0.641776244, 0.021890335, 0.295885412, 0.661203934, 0.042910654, 0.380837831, 0.47235254, 0.146809628]",[[5.7604083e-08 9.9999964e-01 3.9546464e-07]]
"[0.514185679, 0.172642152, 0.313172169, 0.594338456, 0.097587397, 0.308074147, 0.631666774, 0.006229753, 0.362103473, 0.694278217, 0.017164497, 0.288557286, 0.566423738, 0.103922729, 0.329653533]",[[2.3707281e-10 8.6223798e-07 9.9999917e-01]]
