108,147,0,115,157,14
115,158,0,117,159,15
112,156,0,116,158,15
112,158,0,115,157,15
112,156,0,114,156,14
108,158,0,115,157,15
112,156,0,116,158,15
119,156,0,117,159,15
108,156,0,114,155,14
112,156,0,116,157,14
109,156,0,116,158,15
108,147,0,114,155,14
108,147,0,114,156,14
112,156,0,116,157,15
109,156,0,115,156,15
109,156,0,116,158,15
109,156,0,114,156,14
112,156,0,116,158,14
112,153,0,115,157,14
112,156,0,116,157,14
109,149,0,116,158,15
109,156,0,117,159,15
112,147,0,115,157,14
109,149,0,110,150,12
109,147,0,115,157,15
109,147,0,115,157,15
109,149,0,116,157,15
109,149,0,116,157,15
109,149,0,115,156,15
109,149,0,115,156,15
109,149,0,115,156,15
112,147,0,115,157,14
109,149,0,116,157,15
109,149,0,116,157,15
109,149,0,116,158,15
109,147,0,115,157,14
108,147,0,114,155,14
109,149,0,115,156,15
109,156,0,115,156,14
116,156,0,117,159,15
116,156,0,117,160,15
112,153,0,115,157,14
109,149,0,115,157,15
109,149,0,114,156,15
109,149,0,115,156,14
109,149,0,114,156,15
109,149,0,114,156,14
109,149,0,114,156,14
119,156,0,116,158,15
109,149,0,114,156,14
109,149,0,114,155,15
109,149,0,114,156,14
109,149,0,114,155,14
109,149,0,114,156,15
109,149,0,114,155,14
109,149,0,115,156,15
109,149,0,114,155,14
109,149,0,114,156,14
109,149,0,115,156,15
109,156,4,117,159,15
109,156,0,115,157,14
109,149,0,114,155,14
109,149,0,114,155,14
107,153,0,111,152,13
109,149,0,114,155,14
109,149,0,115,156,15
110,156,0,116,158,15
109,149,0,115,156,15
105,149,0,114,155,14
109,149,0,114,155,14
110,149,0,116,157,15
107,149,0,111,151,13
112,147,0,115,156,14
109,149,0,115,156,14
109,149,0,115,156,14
109,149,0,115,156,14
109,149,0,115,157,14
109,156,0,114,155,14
108,147,0,113,154,14
111,158,5,119,161,16
109,156,0,116,157,15
109,149,0,114,156,15
109,149,0,114,155,14
109,149,0,114,155,14
109,149,0,114,155,14
109,149,0,115,156,15
109,149,0,116,157,15
111,151,0,112,153,14
109,149,0,114,155,14
109,149,0,114,156,14
109,149,0,114,156,14
109,149,3,114,156,14
109,149,0,116,158,15
109,149,0,114,155,14
109,149,0,114,155,14
109,156,0,115,156,15
109,149,0,114,156,15
109,156,0,115,156,14
109,147,0,115,156,14
109,149,0,115,157,15
