169,173,63,171,173,72
176,178,71,173,176,73
169,173,63,170,173,71
169,173,63,170,173,71
169,178,63,171,173,72
169,173,63,170,172,71
176,178,63,172,175,72
169,173,63,170,173,71
168,177,72,171,174,72
168,175,72,171,174,72
176,178,63,172,175,72
174,177,72,172,174,72
168,173,63,170,172,71
168,177,72,171,173,72
174,171,63,171,173,71
168,173,63,169,172,71
168,164,72,170,172,71
169,173,63,170,172,71
174,178,63,172,174,72
174,178,72,173,175,73
174,177,72,171,174,72
168,175,65,170,173,71
169,173,63,170,173,72
168,178,63,170,173,71
168,173,63,170,172,71
174,178,63,171,174,72
174,178,63,172,175,72
174,178,63,172,174,72
168,173,63,170,173,71
168,173,63,170,172,71
168,178,63,171,173,72
168,173,63,170,173,71
174,178,63,171,174,72
168,175,72,171,173,72
174,177,72,172,175,72
174,177,72,172,175,73
174,178,63,171,174,72
168,177,72,171,173,72
174,178,63,172,174,72
168,175,65,170,173,72
168,177,72,171,173,72
174,178,63,171,174,72
174,178,72,174,177,74
174,177,72,172,174,73
174,178,63,172,174,72
169,173,63,171,173,71
169,173,63,170,173,71
169,164,67,167,168,70
174,178,72,173,175,73
174,178,63,172,174,72
168,175,72,170,173,72
174,178,63,172,174,72
169,173,63,170,172,71
169,173,63,170,172,71
174,175,72,171,174,72
169,173,63,170,172,71
169,173,63,171,173,71
168,175,72,171,173,72
168,175,72,171,173,72
174,175,72,172,174,72
174,178,63,172,174,72
168,175,65,170,173,71
168,175,72,170,173,72
168,175,72,171,173,72
174,178,63,172,175,72
168,177,72,171,173,72
174,178,68,172,174,72
174,178,72,173,176,73
174,175,72,171,173,72
168,177,72,171,173,72
168,175,72,171,173,72
174,178,63,171,174,72
174,178,63,172,175,72
174,178,63,171,174,72
169,173,63,171,173,72
174,175,72,172,174,72
174,178,63,172,174,72
168,164,72,170,173,71
169,164,63,170,173,71
169,178,63,172,174,72
173,177,71,172,174,72
169,178,63,171,174,72
174,175,72,172,174,72
174,177,72,172,175,72
168,175,72,171,174,72
168,175,72,172,174,72
168,173,63,171,173,71
168,173,63,170,172,71
168,175,72,171,174,72
169,173,63,171,173,71
168,175,72,171,174,72
168,175,72,172,174,72
168,175,72,172,174,72
169,173,63,171,174,72
168,175,72,171,173,72
176,173,68,172,175,72
168,175,72,171,174,72
174,178,63,172,175,72
168,177,72,171,174,72
176,178,63,172,175,72
