520,573,426,1584
520,573,426,1586
521,574,427,1588
521,575,428,1590
522,575,428,1592
523,576,429,1594
523,577,430,1596
524,578,430,1598
525,578,431,1600
525,579,432,1602
526,580,432,1604
526,580,432,1605
526,581,433,1607
527,581,433,1607
527,582,433,1609
528,582,434,1611
528,583,434,1612
528,583,435,1613
529,584,435,1614
529,584,435,1615
530,584,436,1616
530,585,437,1618
530,586,437,1620
531,586,437,1621
531,586,438,1622
532,587,439,1625
533,588,439,1627
533,589,440,1629
534,590,441,1632
535,591,442,1634
535,591,442,1634
534,590,441,1633
535,590,441,1633
534,590,441,1632
534,590,441,1633
534,590,441,1632
534,590,441,1632
534,590,441,1631
534,589,440,1631
534,589,440,1629
533,589,440,1628
533,588,440,1628
533,588,439,1627
533,588,439,1627
532,587,439,1625
532,587,439,1625
532,587,438,1624
531,586,438,1623
531,586,438,1622
531,586,438,1621
530,586,437,1620
530,585,437,1619
530,585,437,1619
530,585,437,1618
530,585,437,1617
530,585,437,1617
529,584,436,1616
529,584,436,1616
529,584,436,1616
529,584,436,1615
529,584,436,1615
529,584,436,1615
529,584,436,1616
529,584,437,1616
529,584,437,1616
529,584,437,1616
529,584,437,1616
529,584,437,1615
529,584,437,1615
528,584,436,1615
528,584,436,1615
528,584,436,1614
528,584,436,1614
528,583,436,1614
528,584,436,1614
528,583,436,1614
528,583,436,1613
528,583,436,1613
528,583,436,1613
528,584,436,1614
528,584,436,1614
528,584,436,1614
528,584,436,1614
528,584,437,1614
528,584,437,1614
528,584,437,1614
528,584,437,1614
528,584,437,1614
528,583,436,1613
527,583,436,1613
527,583,436,1613
528,584,437,1614
528,584,437,1615
528,584,437,1615
528,584,437,1615
528,584,437,1615
528,584,437,1615
528,583,437,1614
528,583,436,1614
527,583,436,1613
