131,131,46,136,137,50
138,131,48,135,136,49
138,136,48,136,137,50
138,131,48,136,137,50
138,131,45,135,136,50
138,131,46,135,136,50
138,131,48,135,136,49
138,131,45,135,136,49
138,131,45,135,136,50
138,131,45,135,136,49
138,131,48,137,137,50
138,138,46,137,137,50
138,138,46,136,137,50
139,134,45,137,137,50
132,132,45,130,138,50
125,131,46,130,132,48
138,138,46,138,139,52
152,147,49,156,154,57
174,164,56,172,169,61
172,169,57,173,170,60
174,169,54,171,168,59
172,169,57,173,170,60
168,165,55,168,164,58
172,169,56,172,169,59
172,169,57,172,169,59
174,164,54,170,168,59
173,163,54,168,165,58
174,164,54,170,167,59
174,161,53,168,165,58
170,164,53,170,167,60
166,162,52,167,164,60
170,165,63,172,169,62
166,162,52,170,167,61
170,164,53,171,168,62
166,162,52,168,166,60
170,164,51,168,165,60
166,162,54,168,166,60
170,164,55,169,167,61
174,164,56,169,167,61
170,164,56,169,167,61
170,164,54,168,166,61
170,164,54,168,165,60
166,162,54,170,167,61
170,164,56,168,166,60
166,162,52,167,165,60
166,162,54,168,166,60
170,164,54,167,165,60
168,164,54,168,166,60
170,164,54,167,165,60
170,160,54,168,166,61
170,164,54,167,165,60
168,161,54,167,165,60
170,164,54,167,166,60
170,164,55,171,169,62
166,162,54,169,166,61
166,162,52,165,163,61
163,158,62,166,165,65
133,133,51,134,134,45
131,131,41,131,131,43
131,131,41,130,131,42
131,131,44,131,132,43
132,133,45,131,132,44
133,134,45,131,132,44
133,133,45,131,132,44
133,134,51,133,134,45
133,134,45,130,132,44
133,133,44,133,134,46
131,131,45,131,132,43
131,131,45,130,131,43
128,131,45,129,131,43
128,128,45,129,130,42
128,131,45,129,131,43
128,128,44,129,130,42
128,128,44,129,131,42
133,133,45,131,133,45
132,133,45,132,134,47
132,133,45,133,134,47
132,133,45,133,134,47
132,133,45,133,133,46
132,133,45,132,133,46
133,133,44,132,133,46
132,133,45,134,134,47
133,133,44,133,133,46
132,131,46,133,134,47
133,133,44,133,134,46
133,133,51,133,133,45
132,133,45,131,132,45
132,133,45,131,132,44
132,133,45,131,132,45
132,133,51,133,133,45
132,133,51,132,133,45
132,133,45,131,132,45
132,133,45,131,132,45
133,133,45,131,132,44
133,133,45,131,132,45
132,133,45,131,132,44
133,133,46,135,135,47
133,133,51,133,133,46
132,133,45,131,132,45
133,133,51,133,134,46
135,135,51,136,137,47
133,134,51,133,134,45
133,134,51,134,135,45
133,133,41,133,134,44
133,133,45,133,133,44
135,134,45,133,134,44
132,133,41,134,135,45
132,133,41,134,135,45
140,135,52,137,137,47
139,138,52,138,138,47
133,133,37,134,134,45
133,133,43,134,135,45
133,133,43,134,135,46
133,133,43,134,135,45
133,134,41,134,134,45
133,134,43,135,136,46
133,133,43,135,135,46
133,134,51,134,135,45
133,133,43,134,135,45
133,133,43,134,135,46
133,135,41,135,135,46
133,134,43,135,136,46
133,134,51,133,134,45
133,134,43,134,134,45
135,134,40,134,134,44
133,134,45,133,134,45
133,133,43,134,135,45
133,133,43,134,135,45
133,134,51,133,134,45
132,133,41,135,135,45
133,133,45,132,133,44
133,133,43,135,136,45
128,128,27,128,129,41
133,133,45,134,134,44
135,134,51,135,135,45
139,134,51,137,137,47
139,134,51,137,136,46
139,134,51,138,137,46
133,133,43,135,135,45
133,134,51,134,134,45
132,133,41,135,135,45
133,134,43,135,135,45
133,134,45,133,133,43
132,133,41,135,135,45
133,133,37,135,134,45
133,134,45,134,134,44
135,134,51,136,135,45
139,134,51,137,137,46
139,135,51,138,137,46
133,134,41,135,135,44
133,134,37,135,135,45
132,133,41,136,135,45
133,133,37,135,135,45
135,134,51,135,134,44
133,134,45,134,134,44
132,133,41,136,136,45
134,135,46,134,134,44
133,134,51,135,134,44
133,133,43,136,135,45
133,134,51,135,134,44
138,133,41,136,135,45
133,133,37,136,135,45
133,134,52,137,136,45
139,134,51,137,136,46
133,134,51,136,135,45
139,135,51,139,138,46
133,133,43,135,135,44
138,134,41,136,136,45
133,133,37,136,135,45
133,133,43,136,135,45
133,134,51,136,135,45
133,134,51,135,135,44
135,134,51,137,136,45
132,133,51,136,136,45
133,133,43,136,136,45
133,133,28,136,135,45
138,138,41,137,136,45
138,134,41,137,136,44
133,134,37,136,136,45
139,135,51,139,138,46
133,134,51,136,136,45
140,135,46,138,137,46
139,135,41,138,137,45
132,131,41,136,135,44
133,133,37,136,135,44
133,133,37,136,136,45
133,134,41,136,135,44
133,134,41,135,135,44
133,134,45,135,135,44
133,133,43,135,134,44
133,133,43,136,135,44
133,134,52,136,136,45
133,134,51,136,135,44
139,134,51,137,136,45
133,134,34,136,136,45
139,135,51,138,137,46
139,134,51,137,136,45
133,134,43,135,135,44
140,135,46,137,137,46
139,134,51,136,136,45
