95,167,0,96,168,12
95,167,0,97,169,13
95,167,0,97,168,12
95,167,0,96,167,12
95,167,0,96,168,13
95,167,0,96,168,13
95,167,0,96,168,12
95,167,0,97,169,13
95,167,0,96,168,12
95,167,0,96,168,12
95,167,0,96,167,12
95,167,0,96,167,12
97,167,0,98,170,13
97,167,0,97,168,12
95,167,0,96,168,12
95,165,0,95,166,12
97,167,0,97,170,12
97,167,0,97,170,12
95,167,0,97,170,13
95,167,0,96,167,12
95,167,0,96,167,12
95,167,0,96,167,12
95,167,0,96,167,12
97,167,0,96,168,12
95,167,0,97,169,12
95,167,0,96,167,12
95,167,0,96,167,12
95,167,0,96,168,12
95,167,0,96,167,12
97,167,0,95,167,12
95,167,0,97,169,13
95,167,0,96,167,12
95,167,0,96,167,12
91,160,0,92,161,10
95,167,0,96,168,12
95,167,0,95,167,12
94,167,0,96,169,12
95,167,0,96,168,12
95,167,0,95,167,11
97,167,0,96,168,12
95,167,0,96,168,12
95,169,0,97,169,13
95,167,0,97,169,12
95,167,0,96,168,12
95,167,0,96,168,12
95,167,0,96,168,12
95,167,0,96,168,12
95,167,0,96,167,12
95,167,0,96,168,12
95,167,0,95,167,12
95,167,0,95,167,12
95,167,0,95,166,12
95,167,0,95,166,12
95,167,0,97,168,12
95,167,0,97,169,13
95,167,0,96,168,12
95,167,0,96,167,12
95,167,0,97,169,13
95,167,0,95,167,12
95,167,0,96,167,12
95,167,0,96,167,12
91,160,0,92,161,10
95,167,0,96,167,12
95,167,0,95,166,12
97,167,0,95,167,12
95,167,0,95,166,12
95,167,0,96,168,12
97,167,0,97,169,12
95,167,0,95,167,12
95,167,0,95,166,12
93,159,0,92,161,10
95,167,0,96,167,12
95,165,0,96,168,12
95,167,0,95,167,12
95,167,0,96,168,12
95,167,0,96,167,12
95,167,0,97,168,12
95,167,0,97,169,12
95,167,0,95,167,12
95,167,0,96,168,12
95,167,0,96,167,12
95,167,0,97,169,12
95,167,0,95,167,12
95,165,0,96,168,12
95,167,0,95,167,12
95,167,0,95,166,12
95,167,0,96,167,12
95,167,0,96,167,12
95,167,0,96,167,12
97,167,0,96,168,12
95,167,0,96,167,12
95,167,0,96,167,12
95,167,0,96,167,12
94,167,0,96,168,12
95,167,0,97,169,12
95,167,0,97,168,12
95,167,0,96,168,12
94,167,0,96,167,12
95,167,0,95,167,12
95,165,0,96,167,12
