121,182,21,121,189,27
119,182,21,120,188,26
119,182,21,120,188,26
115,179,17,118,186,25
114,182,18,118,186,25
116,191,21,121,190,27
115,185,21,120,188,26
116,180,23,120,188,26
116,191,23,121,190,27
115,185,21,120,188,26
119,182,22,121,189,26
115,185,21,120,188,26
115,185,21,120,188,26
115,185,21,119,188,26
119,180,21,119,188,26
119,182,21,120,189,26
121,186,22,121,190,27
115,185,21,121,190,26
119,186,21,122,191,27
119,182,21,120,188,26
118,182,21,119,187,26
115,182,21,120,188,26
119,180,21,120,188,26
115,182,21,119,188,26
119,182,21,120,188,26
115,179,18,115,182,23
121,186,22,121,190,27
115,185,21,120,188,26
116,186,22,121,190,27
115,185,21,120,188,26
119,182,22,120,189,26
118,180,21,120,188,26
115,185,21,120,189,26
119,186,21,121,190,27
119,180,21,120,187,26
116,186,22,121,189,27
118,180,21,120,188,26
119,182,21,120,188,26
115,182,21,120,188,26
116,180,17,119,186,25
116,180,21,119,187,26
115,182,21,120,189,26
116,180,23,119,187,26
119,182,21,120,189,26
119,182,21,120,189,26
116,186,22,120,188,27
116,186,22,120,189,27
118,180,21,120,188,26
115,182,21,120,188,26
115,185,21,120,189,26
115,185,21,120,189,26
115,179,18,116,182,24
119,180,21,120,188,26
121,186,22,121,189,27
116,180,17,119,187,25
116,186,22,120,188,26
116,186,22,120,188,26
116,186,22,120,188,26
115,185,21,120,189,26
115,179,18,116,182,24
119,182,21,120,189,26
115,182,21,119,188,26
115,182,21,120,188,26
118,180,21,119,187,26
115,182,21,119,187,26
115,185,21,120,189,26
119,186,21,121,189,27
119,182,21,119,187,26
116,186,22,120,188,27
119,182,22,120,189,26
119,182,21,120,188,26
115,185,21,120,189,26
116,186,22,120,188,27
119,186,21,121,190,27
115,185,21,120,189,26
118,180,21,119,187,26
115,182,22,120,188,26
116,186,22,120,188,27
118,180,21,119,187,26
116,186,22,120,188,26
115,185,21,120,189,26
116,180,23,119,187,26
115,182,21,119,188,26
119,182,21,120,188,26
114,181,18,118,185,25
115,182,21,120,189,26
119,180,21,119,187,26
116,186,22,120,188,27
115,185,21,120,188,26
115,182,21,120,187,26
115,182,21,120,188,26
116,186,22,120,189,27
115,182,21,120,188,26
119,186,21,121,190,27
118,180,21,119,187,26
115,185,21,120,188,26
115,182,21,120,188,26
116,186,22,120,188,27
116,182,21,120,189,26
116,180,23,119,187,26
