498,552,405,1517
498,552,405,1517
498,552,406,1518
499,552,406,1518
499,552,406,1518
498,552,406,1518
499,552,406,1518
499,552,406,1518
498,552,405,1517
498,551,405,1516
497,551,404,1514
497,550,404,1512
496,550,403,1510
496,549,403,1509
495,549,403,1508
495,548,403,1507
495,548,402,1506
495,548,402,1506
495,548,403,1507
496,549,403,1508
496,549,403,1510
496,549,403,1510
496,549,404,1510
497,550,404,1512
498,551,405,1515
498,552,406,1517
499,553,406,1519
499,553,407,1520
500,554,408,1524
501,556,409,1527
502,556,410,1529
503,558,411,1533
504,559,412,1537
505,560,412,1539
506,561,413,1541
506,561,414,1543
507,562,414,1546
507,563,415,1547
508,563,415,1548
508,564,416,1551
509,565,417,1553
509,565,417,1553
509,565,416,1553
510,566,417,1555
510,566,418,1556
510,566,417,1554
509,565,416,1552
507,563,415,1548
506,562,415,1546
506,562,414,1545
505,561,414,1543
505,561,414,1542
505,561,413,1541
504,560,413,1538
503,559,412,1537
503,559,412,1535
502,558,411,1534
502,558,411,1533
502,558,411,1532
502,557,410,1531
502,557,410,1530
502,556,410,1529
502,556,409,1529
501,556,409,1528
501,555,408,1526
500,554,407,1523
500,554,407,1523
500,554,407,1522
499,553,406,1520
498,552,405,1516
497,551,405,1514
497,550,404,1513
496,550,404,1512
496,550,404,1512
496,550,404,1512
496,550,405,1512
496,550,405,1514
497,551,406,1516
498,552,407,1519
499,553,408,1522
499,554,408,1524
501,556,410,1530
502,557,411,1533
503,558,412,1536
505,560,413,1540
505,561,414,1543
506,562,414,1544
506,562,415,1546
507,563,415,1548
507,563,415,1549
508,563,415,1549
508,563,415,1549
507,563,415,1548
507,563,415,1548
507,563,414,1547
507,562,414,1546
507,562,414,1545
506,562,413,1544
506,561,413,1543
506,561,412,1541
