120,139,12,125,140,18
120,139,12,125,140,18
120,139,18,124,139,17
120,139,20,123,139,17
120,137,21,124,139,18
120,137,20,123,139,17
125,139,20,126,141,18
120,137,18,124,139,17
120,139,20,124,140,18
125,139,22,126,140,18
120,137,18,124,139,17
120,137,21,124,139,17
120,137,18,125,140,18
120,137,18,124,139,18
120,137,18,123,139,17
126,142,22,127,142,19
120,137,21,124,139,17
120,137,21,124,139,17
120,137,21,123,138,17
120,137,22,124,139,18
120,137,21,123,139,17
120,137,22,124,139,17
120,137,18,125,139,18
120,137,18,125,140,18
120,137,18,124,139,18
120,137,22,124,140,18
120,137,18,123,138,16
120,137,12,125,140,18
125,139,12,125,140,18
125,144,21,127,142,19
127,139,21,127,142,19
125,139,12,125,140,18
125,137,12,124,139,17
125,139,12,125,140,17
125,139,12,125,140,17
120,139,12,124,139,16
128,139,12,125,140,18
120,139,12,124,140,17
120,139,12,125,140,17
118,137,14,119,134,15
120,137,18,124,139,17
128,142,12,128,143,19
128,139,12,127,142,18
120,139,18,124,139,17
120,137,12,123,139,17
120,139,12,125,140,17
120,137,12,124,139,17
120,139,12,124,140,17
120,137,18,123,139,17
125,139,12,125,140,18
125,139,12,125,140,18
120,139,12,125,140,18
126,139,20,126,141,18
120,139,12,124,139,17
120,137,18,124,139,17
128,142,12,127,142,19
120,139,12,125,140,18
120,139,12,125,140,18
125,139,12,125,140,18
125,139,12,126,141,19
125,139,12,125,140,18
125,142,21,127,142,19
126,144,22,127,142,19
120,137,18,124,139,18
120,137,18,124,139,18
126,144,22,127,142,19
120,137,18,124,139,18
120,137,18,124,139,18
120,137,18,124,139,17
120,137,12,124,139,18
125,139,12,126,140,18
128,139,12,126,141,18
128,139,12,126,141,18
126,146,22,127,142,19
120,137,18,123,138,17
120,139,12,125,140,18
128,148,20,128,143,19
126,144,20,127,142,19
120,137,18,124,139,17
120,137,12,124,139,17
120,137,18,124,139,17
120,139,12,124,139,17
120,137,18,123,138,17
128,139,18,125,140,18
125,139,12,125,139,17
120,139,12,124,139,17
128,144,12,127,142,19
125,139,12,125,140,18
120,137,12,124,139,17
120,137,18,122,138,16
120,137,18,123,139,17
120,137,18,124,139,17
125,139,20,125,140,17
126,139,12,125,140,18
120,137,18,122,137,16
128,139,12,125,140,18
120,137,18,124,139,17
120,137,18,123,138,17
120,137,18,123,138,17
120,137,18,124,139,17
