196,208,90,198,212,95
193,203,89,194,208,93
196,208,90,197,212,95
196,208,90,198,212,96
197,211,91,199,213,96
202,211,91,201,216,98
196,210,90,198,213,96
197,210,91,200,215,97
196,210,90,198,213,96
195,208,90,194,208,92
196,210,90,198,212,95
202,208,91,200,215,97
198,210,92,200,214,97
195,208,90,197,211,95
196,210,90,199,214,96
202,214,92,202,216,98
197,208,90,198,213,96
198,210,90,198,212,95
195,208,90,197,211,95
196,210,90,199,214,96
197,210,91,199,213,96
197,214,90,198,212,95
198,210,92,201,215,98
197,210,91,199,213,96
196,203,91,194,208,92
197,210,91,198,213,95
197,210,89,198,213,95
197,210,91,199,213,96
197,210,89,198,213,95
197,210,91,198,213,95
198,210,90,198,212,95
198,210,92,200,214,97
197,210,91,199,213,96
198,210,90,198,212,95
198,210,90,198,212,95
196,210,90,199,214,96
195,208,90,197,211,94
195,208,90,196,211,94
196,210,90,199,214,96
196,208,90,199,213,96
196,208,90,197,211,95
195,208,90,197,211,94
198,210,90,199,213,96
196,210,90,198,213,95
196,210,90,199,213,96
198,210,92,200,214,97
196,210,90,198,212,95
195,208,90,197,211,94
198,210,90,198,212,95
198,210,90,199,213,96
196,208,90,197,212,95
196,210,90,199,213,96
196,208,90,198,213,95
196,208,90,198,213,95
198,210,90,197,211,94
196,208,90,199,213,95
196,208,90,198,212,95
196,208,90,198,213,95
196,208,90,198,212,95
191,203,85,190,204,89
195,208,90,197,211,94
197,210,90,199,213,96
198,210,90,197,211,95
195,208,90,196,211,94
196,210,90,198,213,95
195,208,90,196,210,94
198,210,90,197,211,94
196,206,91,195,209,93
195,208,90,196,210,94
197,212,91,197,211,95
198,210,90,198,212,95
196,208,90,197,211,94
198,210,90,197,211,95
198,210,90,198,212,95
198,210,90,198,212,95
196,208,90,198,212,95
198,210,90,198,212,95
197,210,90,199,214,96
198,210,92,199,213,96
197,210,90,198,213,95
196,210,90,198,212,95
195,208,90,197,211,94
198,210,90,197,211,94
198,210,90,199,213,96
198,210,90,197,211,94
197,212,91,196,211,94
197,212,91,197,211,94
190,201,82,190,204,89
198,210,92,199,213,96
197,210,90,197,211,94
197,212,89,197,211,94
197,212,91,197,211,94
198,210,90,198,212,95
197,210,90,197,211,94
198,210,90,197,212,94
198,210,90,197,211,94
196,208,91,197,212,95
196,208,90,198,212,95
196,208,90,198,212,94
198,210,90,197,211,94
